event_id,sport,category,event
69f72ab4-38cf-4b1a-9853-705709dac976,Table Tennis,ITTF,Wong Chun Ting/Doo Hoi Kem - Harimoto Tomokazu/Hayata Hina
c23a0644-e214-4369-b9c5-d09b9949bb0b,Football,Bangladesh,Dhaka Wanderers - Kawran Bazar Progoti Sangha
7a33da81-4709-48d8-ad9e-60e553fe31c6,Table Tennis,ITTF,Bergstrom Linda/Kallberg Christina - Polcanova Sofia/Szocs Bernadette
8817beb9-9bdb-4495-9e36-7a6554612e3a,Football,Russia,Lokomotiv Moscow (w) - Rubin (w)
fee59a30-5b89-49c0-a361-ed29cd5bf6b5,Football,Uruguay,Wanderers Montevideo (res.) - Defensor Sporting (res.)
e0b6f53b-5108-499a-a84e-8c2fc6356557,Football,Netherlands,Twente (res.) - Heracles (res.)
bd1cf9f2-93b6-4817-99ff-0205d8f160cc,Volleyball,Qatar,Al Sadd - Al Khor
3481c6ac-3c64-4aeb-b6ae-af1f768eb1de,Football,Lebanon,Sporting Beirut - Safa Beirut
96816bf1-426c-4d78-963c-b73f304dc173,Football,Lebanon,Al Bourj FC - Shabab Al Sahel
5e0b7c2f-621b-4a4b-892d-dd8e8233a0d3,Football,Belarus,Slavia Mozyr - BATE
9f050824-4e4f-4ffa-927d-67d87fa35d1a,Ice Hockey,Belarus,Dinamo Molodechno - Metallurg Zhlobin
2dcfabc3-476c-4967-bb94-8e8b2cd886de,Basketball,Romania,CSM Focsani - BC Timisoara
9da566a3-af27-44b2-b240-71c66bddcea5,Basketball,Turkey,Kayseri Basketball (w) - Elazig Il Ozel Idare (w)
251bed8f-f01b-49fd-8358-1f0d34900ee9,Football,Estonia,Paide Linnameeskond II - Levadia Tallinn II
5632166b-6772-49c2-9fd7-994756b84c34,Table Tennis,Russia,Serebrennikov Aleksandr - Lomakin Maksim
d5ab80af-dd80-4a92-8029-0255e5f652e7,Football,Northern Ireland,Carrick Rangers (res.) - Glenavon FC (res.)
bf4a1ec6-2bd8-46fd-881c-553fd68cd7c2,Football,Northern Ireland,Crusaders (res.) - Linfield (res.)
33bdee21-09cd-45cb-8a49-2a5e34bd327b,Football,Mexico,Gavilanes Matamoros - Katedratikos Elite
1e1e6f4e-e063-44e8-b065-3741eac86724,Football,England,Tottenham - Newcastle
9c4e17b3-475c-44aa-a5a6-cc74473d2ed9,Football,Bahrain,Isa Town - Al Shabab Manama
eb23e4ea-be17-44fd-a394-0f86f4587741,Football,Bahrain,Busaiteen - Malkiya FC
a3ae9e71-129e-4585-8f4a-b3ca12ea9df7,Football,Bahrain,Galali - Al Ittihad
ffef2ee3-1db4-49c9-90f2-cc9a3f088988,Volleyball,Qatar,Al Gharafa - Qatar SC
9cb6f2dc-f63b-4a1e-8ffc-190e7c70f6fc,Football,Maldives,Super United Sports - United Victory
0822ada0-79d9-4897-b512-6cd143285696,Football,Maldives,Da Grande Sports Club - TC Sports Club
b5978399-a387-47c3-85c7-9343e5262117,Football,Mexico,Carsaf - Cuervos de Silver
3d7dbeed-2310-4394-90bd-dec076fb9240,Football,Mexico,FC Politecnico - CD Muxes
d5bf98ef-52ee-4e2a-8266-df234a5bb2ae,Football,Mexico,Oceania FC - CD FC Cuervos Blancos
a66927c6-4644-4b94-898b-d5561224380b,Basketball,Japan,Haneda Vickies (w) - Aisin AW Wings (w)
09c20eba-65e6-4636-b8e7-8660e53e5674,Basketball,Japan,Toyota Boshoku Sunshine Rabbits (w) - Niigata Albirex Rabbits (w)
a513b99f-3c44-44a4-b479-69b9bcf92448,Ice Hockey,Belarus,Neman - HC Gomel
6852a84f-2269-45ad-83bc-6b6d2275e397,Basketball,Iceland,UMFN Njardvik - KR Reykjavik
c655d8a7-9559-4bf4-a753-0115bc58d705,Basketball,Europe,Academic Plovdiv - Hapoel Galil Elyon
bd18e078-00aa-4668-be60-ca6780ce09c5,Basketball,Estonia,Avis Utilitas Rapla KK - KK Viimsi
24ccb7ad-ba91-459b-acd0-0a53b802ef9b,Football,Egypt,Port Fouad - Telecom Egypt
62256290-c97a-4cdc-bb3c-75f84e834a74,Tennis,ATP Challenger,Wessels Louis - Alvarez Varona Nicolas
381975c3-1f22-48b1-9943-8244cd743faf,Tennis,ATP Challenger,Gautier Alexis - Blanchet Ugo
969f2261-52de-42dc-a2b7-fb196908f21a,Tennis,ATP Challenger,Maestrelli Francesco - Gimeno Valero Carlos
1325adfe-4dea-4a85-89fe-67787a3bf8f7,Volleyball,Romania,Stiinta Bacau (w) - CS Universitatea Cluj (w)
73413416-a915-47f7-a224-90536fa0fbe7,Football,Costa Rica,AD Guanacasteca U-20 - ADR Jicaral U-20
4a72d0cc-d351-4f46-a2be-f1cc17544ebc,Volleyball,Romania,Rapid Bucuresti (w) - Dinamo Bucuresti (w)
339740b2-bc16-47c8-b82c-b36ea76af099,Football,Vietnam,Becamex Binh Duong U-19 - Long An U-19
85421b45-649d-476b-91b5-06fab66aa50f,Football,Lebanon,Tripoli SC - Akhaa Ahli Aley
d326db34-09d9-47a4-a99c-ab9c6d89dc37,Basketball,Cyberbasketball,Minnesota Timberwolves (PullUp) - Boston Celtics (panteraxball)
a9220cbe-f051-48df-a8f6-7a6932353081,Basketball,Cyberbasketball,Toronto Raptors (ViTOR) - Minnesota Timberwolves (PullUp)
9efea2b5-8cda-4b3b-b3fd-890d9f32b8f0,Basketball,Cyberbasketball,Miami Heat (Dyjjx) - Toronto Raptors (ViTOR)
326f6331-9e77-4049-b0ca-e4643cd2c5e2,Basketball,Cyberbasketball,Cleveland Cavaliers (Andrik) - Miami Heat (Dyjjx)
420756eb-1862-46a7-9272-cc77d3885af8,Basketball,Cyberbasketball,Boston Celtics (panteraxball) - Cleveland Cavaliers (Andrik)
bffe730e-89bd-4cf6-b062-d0a25697f7a9,Basketball,Cyberbasketball,Boston Celtics (panteraxball) - Minnesota Timberwolves (PullUp)
f1897f9a-2605-4210-b359-cf9e5b8fc592,Basketball,Cyberbasketball,Minnesota Timberwolves (PullUp) - Toronto Raptors (ViTOR)
5c8a1024-fd81-4b78-8369-f2b9081d122a,Basketball,Cyberbasketball,Toronto Raptors (ViTOR) - Miami Heat (Dyjjx)
d809d990-8b0d-42a1-a8b0-4855ab901e65,Basketball,Cyberbasketball,Miami Heat (Dyjjx) - Cleveland Cavaliers (Andrik)
75f1a1c3-e0ae-4f81-94ea-e6e7fbc47d0b,Basketball,Cyberbasketball,Cleveland Cavaliers (Andrik) - Boston Celtics (panteraxball)
27767f73-913e-4dda-b153-c8299a15fe1c,Basketball,Cyberbasketball,Minnesota Timberwolves (PullUp) - Boston Celtics (panteraxball)
3e8b130d-dbb0-4f00-873e-f66c6aad8e10,Basketball,Cyberbasketball,Toronto Raptors (ViTOR) - Minnesota Timberwolves (PullUp)
0118fb5c-3025-4fcb-ab39-bdcd1396e8b0,Basketball,Cyberbasketball,Miami Heat (Dyjjx) - Toronto Raptors (ViTOR)
b6dfbf24-d2fc-4599-ae18-ab843f9b8f43,Basketball,Cyberbasketball,Cleveland Cavaliers (Andrik) - Toronto Raptors (ViTOR)
3eea6de8-1aa8-402d-ae77-77af40479a98,Basketball,Cyberbasketball,Boston Celtics (panteraxball) - Miami Heat (Dyjjx)
afe19de2-9754-42df-903f-7973f9bf815c,Basketball,Cyberbasketball,Minnesota Timberwolves (PullUp) - Cleveland Cavaliers (Andrik)
95804d95-8636-4142-b62a-e7b1ec85415b,Basketball,Cyberbasketball,Toronto Raptors (ViTOR) - Boston Celtics (panteraxball)
e174dcbc-a4aa-4a03-9a1d-532df2987a94,Basketball,Cyberbasketball,Miami Heat (Dyjjx) - Minnesota Timberwolves (PullUp)
ea03bd12-cf4a-480d-9213-804984235711,Basketball,Cyberbasketball,Toronto Raptors (ViTOR) - Cleveland Cavaliers (Andrik)
ea1e43a1-9dab-486f-a854-d942e1735aed,Basketball,Cyberbasketball,Miami Heat (Dyjjx) - Boston Celtics (panteraxball)
16de494e-4575-4e0b-930d-90487d15dd0c,Basketball,Cyberbasketball,Cleveland Cavaliers (Andrik) - Minnesota Timberwolves (PullUp)
0a0a9b8d-d439-4097-97bd-83d3a4c4d67b,Basketball,Cyberbasketball,Boston Celtics (panteraxball) - Toronto Raptors (ViTOR)
8275513f-a3a3-46d2-9b43-633581e16206,Basketball,Cyberbasketball,Minnesota Timberwolves (PullUp) - Miami Heat (Dyjjx)
9c3a4b21-3c7b-4968-83f3-b7a897168e54,Basketball,Cyberbasketball,Cleveland Cavaliers (Andrik) - Toronto Raptors (ViTOR)
daf026c5-bceb-4872-9e3d-7a4217478865,Basketball,Cyberbasketball,Boston Celtics (panteraxball) - Miami Heat (Dyjjx)
e98e52cb-907f-44c3-bb76-eb63d3bd40f3,Basketball,Cyberbasketball,Minnesota Timberwolves (PullUp) - Cleveland Cavaliers (Andrik)
67b9944e-91ee-439a-b87b-41c7deb6c009,Volleyball,Romania,CSM Lugoj (w) - SCMU Craiova (w)
870bfc4b-5f55-4606-8b9e-7221b3efc5a1,Football,Clubs,South Hobart - Kingborough Lions
0bc6a8f7-2944-456c-b8ef-ed3c2e23202e,Tennis,ITF,Butler Samm - Weber Arthur
77e7b4b2-87a6-42c8-858e-9f608a47aed5,Tennis,ITF,Morandais Jean-Christian - Darras Mayeul
3060d3a5-aab0-43f5-aa96-761b7def1879,Tennis,ITF,Gola Andrea - Rimoli Enzo
0944e121-5fb8-40b9-af19-455462ff53fe,Tennis,ITF,Lapalu Valentin - De Filippo Gianrocco
3423afdb-a13d-4f7d-bb33-2a60eb8f9b36,Tennis,ITF,Mack Mia - Bartlett Aryana
a73b0039-27ba-4971-b71d-76469e331e48,Tennis,ITF,Serafini Asia - Alvisi Eleonora
444fa8fc-7383-4e3b-9817-cfacc19cd832,Tennis,ITF,Benzal Alia Ignacio - Victorio Marquiselli
8ec63590-69e5-4c0e-91fd-2680633f30d2,Tennis,ITF,Valle Federico - Henning Benedikt
282a229b-cfbe-42ec-b3f0-2fc500faa410,Tennis,ITF,Rodriguez Lorenzo Joaquin - Mercelina Philippe
808b32d7-1da0-4745-969c-c66db17a90db,Tennis,ITF,Bachmaier Philip - Rudiukov Ilya
e116b67a-f547-437c-a5a1-9baa2faee6ae,Tennis,ITF,Gagliardo Lorenzo - Dumitru Vlad Andrei
665d5392-a66a-429d-9f85-c4b19dad65b0,Tennis,ITF,Pecorella Andrea - Yunis Facundo
dd7973f0-d2f3-4918-8055-484fa989e39f,Tennis,ITF,Rinaldo Persson Kajsa - Milenkovic Kristina
e13b04c3-5c14-4de6-a4a9-79074f7ebc0f,Tennis,ITF,Gomez Victoria - Toma Maria
b3febf3e-88b8-4348-8148-3617b41b1dde,Tennis,ITF,Hess Sean - Garcia Mestre Jordi
83933c42-b0b5-4f14-a333-a13bbdd35bd0,Tennis,ATP Challenger,Villalon Valdes  Nicolas - Villanueva Gonzalo
17e8d9fd-d77f-47f5-80f2-b5c9ddd7c6da,Tennis,ATP Challenger,Olivieri Genaro Alberto/Ugo Carabelli Camilo - Arias Boris/Zeballos Federico
a6b386ba-4d0a-444c-aaa0-f9becfc62087,Tennis,ATP Challenger,Bruna Nicolas/Salazar Amador - Collarini Andrea/Olivo Renzo
11bba8c8-b979-4e06-abf7-3c4845e7c5e1,Tennis,ITF,Campese Cristian - Alami Mohamed
a2b27ca8-e474-47eb-9e69-e0261e211190,Tennis,ITF,Giovannini Filippo - Heinonen Adam
d1cd1017-0968-40e5-8a44-cd648a70be63,Tennis,ITF,Waldner Niklas - Vetrih Miha
cf412464-4482-4671-a966-3140ffab36a1,Tennis,ITF,De Giorgio Pasquale - Zmak Deni
7b7a2e66-eb25-45f1-8ceb-d83ee3dc1c0b,Tennis,ITF,Ciurletti Andres Gabriel - Zeljenka Martin
804d0bc0-5f6e-4954-bfe9-dd3a12436798,Tennis,ITF,Andrejic Marko - Favero Lorenzo
bb0fbc08-bb69-4314-9d50-d8bb660524d8,Tennis,ITF,Petrovic Stefan - Havlicek Mark
76b67732-4ab5-47c9-989c-7d75ea4ee66f,Tennis,ITF,Voisin Emilien - Kupcic Jan
d8a917fb-9802-4f84-882d-b09ea55abcff,Tennis,ITF,Barun Bozo - Brkic Jerko
6ef43977-a584-49ef-a01e-27f105b2aa5f,Tennis,ITF,Bonnaud Arthur - Scomparin Pietro Romeo
37588fc4-4574-41b4-b145-d68aff94f1b4,Tennis,ITF,Vojinovic Lazar - Gloeckler Michael
de9330a7-2e98-42d5-a8a0-ced8256999fe,Tennis,ITF,Gima Sebastian - Ambarzumjan Edison
fa5847e6-6482-4429-9bb1-0df063795d2b,Tennis,ITF,Thanos Aristotelis - Penkner Yannik
fc0ec7aa-355d-40bb-81d0-5da3b1af0122,Tennis,ITF,Galik Matej - Krstic Veljko
da38a2f5-4903-4e60-9158-c250c0acca43,Tennis,ITF,Juhas Kristijan - Rohrer Niklas
a05e4cee-5972-4e16-a549-926f6028d932,Tennis,ITF,Milicevic Lazar - Marchetti Federico
f245ecb6-22bd-4638-8ddc-66c48dd6b59d,Tennis,ITF,Heger Tim - Biro Andre
0f3c148a-846b-4f4d-afa2-de767384a0e7,Basketball,Europe,BK Ogre - Valmiera Glass-ViA
c8536347-4a89-4b09-bf4b-2b7724b8a643,Futsal,Italy,Olimpus Roma - ASD Sandro Abate
45e6f8b2-17cb-431f-8159-aab24ebd6425,Basketball,Israel,Elitzur Ashkelon - Ironi Nahariya
47953288-c58b-4ce1-b14c-6b5823950c2a,Basketball,Israel,Ironi Kiryat Ata - Elitzur Ironi Netanya
d850e207-7dd4-4d97-9957-7815c4b6955a,Basketball,Israel,Hapoel Hevel Modiin - Hapoel Ramat Gan Givaataim
aa575a55-263d-4db1-8e21-5e76417de7f4,Basketball,Israel,Hapoel Afula - Ramat Hasharon
c3337e32-6bed-4585-bce3-48c9622931fb,Basketball,Israel,Maccabi Ashdod - Maccabi Hod Hasharon
2c434b6c-1ad1-4c59-9cd6-d3601c6973fc,Basketball,Europe,Avis Utilitas Rapla KK - VEF Riga
f8cb4496-8b99-4ae0-85f4-ee2cf969d97f,Basketball,Czech Republic,Sokol Hradec Kralove (w) - Levharti Chomutov (w)
7fd9ed5a-1dc2-4d04-9f73-a61e412c422a,Volleyball,Serbia,Mladi Radnik - Vojvodina
1fb75113-a616-4c78-a566-4da4c80c558d,Volleyball,Serbia,Ribnica - Partizan Beograd
3c96a8c1-65ac-4813-a6d3-ba849169eff5,Basketball,Romania,Universitatea Cluj - CSO Voluntari
bb45060e-f564-41e6-8099-4358571bb62c,Handball,Estonia,HC Tallinn Mustamae - HC Kehra Primend
fc849a06-3498-4b18-b2d4-7f4b1162b45e,Volleyball,Romania,CSM Volei Alba BLAJ (w) - CS Medgidia (w)
d94f7846-15ab-44fd-9ac5-9f640a7e14b1,Volleyball,Romania,CSM Targoviste (w) - CSO Voluntari (w)
7724a2c7-232f-42af-9caf-9975d5e658df,Table Tennis,Squash,Rowan Elaraby - Jana Shiha
c734fcf0-fee5-490c-81ba-fb115792d351,Table Tennis,Squash,Sarah-Jane Perry - Nada Abbas
c53ebf26-ee8a-4ce3-8ff9-f2f6880e3b05,Ice Hockey,KHL,Metallurg Magnitogorsk - Avangard
398eae01-a43d-4044-a9ee-55a37f60a116,Futsal,Uzbekistan,Dinamo Samarkand - Navbahor
118aaa0e-34f6-410b-b19c-d5cff685cf44,Futsal,Uzbekistan,Stroitel Zarafshon - Maksam-Chirchik
f0bd6e02-4638-4bf0-86e0-690ed3364abd,Tennis,ITF,Donski Alexander - Dragomirov Dennis
36f77302-f450-4f4e-8454-47bb46ed8d3f,Tennis,ITF,Curras Abasolo Tomas - Sigsgaard Christian
6b392511-1453-407c-abf1-4b83642702a5,Tennis,ITF,Portugal Afonso - Paris Joshua
58c75fd4-2d09-456c-9f2d-adc836d37f06,Tennis,ITF,Martinez Mikel - Falcao Goncalo
801bcb3e-069d-4a82-9bce-ea52f90f7d94,Tennis,ITF,Zuckerman Niv - Deckers Alec
762b16f8-fff4-4d4c-91cf-f11df9139e23,Tennis,ITF,Vlkovsky Vojtech - Gruber Caio
fbfb34c0-fc94-457c-8757-6a45d74aff21,Tennis,ITF,Echeverria John - Yu Bingyu
df71a154-ca54-441d-ab9e-21290f99793a,Tennis,ITF,Yamasaki Jumpei - Mazon-Hernandez Rafael
1402f8ee-3f76-47a1-ba58-7e35da8349c2,Tennis,ATP Challenger,Martineau Matteo - Torres Juan Bautista
d00b2a84-8807-4895-821c-8e3d100af90c,Tennis,ITF,Ochi Makoto - Jermar Jan
555af43d-42f2-4317-ad95-4c5fca3ebf06,Tennis,ITF,Babel Oceane - Brancaccio Nuria
91d7bbba-6796-488b-8df8-af8b2663b466,Tennis,ITF,Dartron Emeline - Boisson Lois
ce830d68-8857-4a79-99d8-03c21f2edd03,Tennis,ITF,Cakarevic Sara - Vasilescu Arina Gabriela
8e87ab64-7bf7-4e5c-8b98-3341e80a1495,Tennis,ITF,Gabric Anna - Szostak Marine
0dfa203c-a0d1-4f36-81f6-8604a0c60e66,Tennis,ITF,Curovic Tamara - Papadakis Lena
ab38a3e3-29a2-4e35-8af5-b0837b452957,Basketball,Israel,Maccabi Haifa - Maccabi Raanana
6b5e272b-87ac-4e7e-94fd-32e26836f646,Football,Lithuania,Riteriai - Suduva
e46992ef-ea82-4300-944f-923f0389afaf,Basketball,Lebanon,Homenetmen - Hoops
f656f368-9ea5-4940-aed9-91e61d2629ce,Football,Austria,Stadlau - SV Aspern
d2d29d77-e285-41d9-86b5-8caa3d57472a,Basketball,Denmark,Bears Academy - Svendborg Rabbits
42636a9f-2634-466b-bdf5-bc9a7dc6a683,E-Sports,Dota 2,Army Geniuses - ChubbyBoiz
b947100b-0e3d-4d40-871d-20f97e75e6d6,Tennis,ITF,Sauvant Chantal - Stoilkovska Magdalena
6f9d4198-abc4-4585-b746-9abeea24224c,Tennis,ITF,Winter Lopez Benjamin - Wolfschmidt Alexander
ed8107fe-f478-403f-bf52-358976c2b959,E-Sports,Dota 2,Lilgun - ChubbyBoiz
310661dc-0de3-45c2-b229-673e51d95549,E-Sports,Dota 2,M Y - KOBOLDS
5d12887a-dd6f-4c9c-9a05-16bc19636deb,Basketball,Austria,Basket Flames (w) - Vienna United PSV Capricorns (w)
81ca7950-f39b-4f5d-a86f-f1688906ac9b,Tennis,ITF,Ginat Roi - Frances Tessari Enzo
6a618437-51b9-487f-a7fa-6cbdd5f20fac,Tennis,ITF,Soriano Barrera Adria - Lofman Aleksi
48796678-34ea-43f9-acc6-d1445c6e5d55,Tennis,ITF,Cervantes Tomas Ian Luca - Oberleitner Neil
2f24efa8-d3b7-4276-8471-2e1e9b91a319,Volleyball,Cyprus,Nea Salamina - Pafiakos Pafos
9c9f1472-8e97-4354-a852-cbd2112c5e09,Volleyball,Cyprus,Anorthosis Famagusta - Omonia Nicosia
49df65fa-01b1-415e-93fe-98cab3791145,Volleyball,Cyprus,EN Paralimni - APOEL
eb70e38a-d2cc-446d-994b-d473b79b2e35,E-Sports,Counter-Strike,Gameinside - Aurora
7d19cfb7-8eb8-40ff-86ed-6059b8aa6ef4,E-Sports,Counter-Strike,NightRaid - Gameinside
4d74b35e-9450-4112-b28f-b6901981d1ec,E-Sports,Counter-Strike,Aurora - NightRaid
2b82a5f1-1291-45e2-b476-b57bd4e69580,E-Sports,Counter-Strike,Gameinside - Aurora
ce60efc6-8860-44fa-a9da-868d577728ba,E-Sports,Counter-Strike,NightRaid - Gameinside
a6ea3cf6-42ae-4e46-91df-52093cfab446,E-Sports,Counter-Strike,Aurora - NightRaid
46e4e344-d648-426d-a88f-eb1bda1f4aeb,Volleyball,Serbia,Spartak Subotica - Radnicki Kragujevac
8ca36f18-cad5-4f05-8290-35029201016b,Volleyball,Serbia,Spartak Ljig - Crvena Zvezda
0a92c9a8-c4e4-4b69-8fb0-b1f5e80667bf,Volleyball,Sweden,Hylte Halmstad - Orkelljunga
7fba3614-65ea-4f93-8fce-6270cfbf2bf7,Tennis,ITF,Kahoun Jacob - Jebens Hendrik
920a73b8-edee-49c9-a1ec-f9bc83771e75,Tennis,ITF,Frantzen Constantin - Jakupi Jasin
5442898b-01f0-4884-8ac4-105d00a2db79,Tennis,ITF,Bolardt Antonin - Hou Ying
1a70f935-825a-4a1c-9a6c-872c191b4cee,Tennis,ITF,Graziani Manfredi - Calzi Raphael
1771de0a-6c66-4f18-b15a-24f5e0f1be1d,Tennis,ITF,Affolter Nicolas - Aerne Laurin
35eb4de4-0c5b-42e1-8bae-2ba8dc3cfa80,Tennis,ITF,D'Hulst Natan - Kivanda Sizya Ernest
ced1c210-b4ed-4b61-946e-4ea7eee68dcf,Tennis,ITF,Quirijns Kaj - Moghini Gabriele
e2033567-5b6d-45c2-9d22-448c85cb91f6,Tennis,ITF,Kopp Sandro - Portmann Kevin
d4c73315-e62e-4c7d-8b6b-e66bc47f58d6,Tennis,ITF,Olivetti Albano - Galliano Leo
0f03ea99-d3b8-4ac9-8419-6f88026592b2,Tennis,ITF,Genier Tanguy - Prinoth Patric
21937b9f-103b-474d-91e6-af0abdf2686e,Tennis,ITF,Van Orderlain Drew - Taddia Leonardo
7096eaeb-88c4-4a77-832d-f3e16329a98b,Tennis,ITF,Langmajer Dominik - Eugster Nathan
b157dfda-e54b-4bef-800c-8c28a81258a9,Basketball,Switzerland,Union Neuchatel Basket - BBC Monthey
add7c27e-7ef4-4129-993f-89215d78f098,Basketball,Switzerland,Lugano Tigers - SAM Basket Massagno
bbeaa329-6df8-48a3-8aa8-5df9e069caa7,Table Tennis,Russia,Shmakov Andrey - Astreev Roman
5eb7a581-8e6b-4f54-9d93-55039d711911,Volleyball,Italy,Union Volley Pinerolo (w) - Brescia (w)
63477874-f589-40d6-936b-2dad14814321,Table Tennis,Russia,Batalov Anatoly - Tsvetkov Vyacheslav
74ce4ab7-757a-4054-9c03-d15016dd9625,Table Tennis,Russia,Simonov Konstantin - Chernyavskiy Mikhail
f3377c33-1f47-4acb-8356-cd62806a9dd4,Tennis,ITF,Deschamps Thomas - Massard Loann
41560fbd-972d-4de4-8c4c-81280dd12ba4,Tennis,ITF,Andriamasilalao Lucas - Breut Lilian
3df50c88-9548-41b3-af34-de9ec22deebe,Tennis,ATP Challenger,Juarez Facundo - Noguchi Rio
45edc01e-7e5a-4141-82e3-adcd164f1acc,Basketball,Spain,Basquet Girona - CB Granada
5609202f-1abb-49ab-9933-f953242f2518,Football,Spain,Barcelona - Sevilla
8095acb6-ed91-404e-b54d-08d8d9b600c4,Futsal,Italy,Signor Prestito CMB Matera - L84
f11d39f7-4b3a-4dba-975e-f2f861fc0e01,Futsal,Spain,Cordoba CF - Jimbee Cartagena FS
fa829d51-e718-4b3b-ba20-fb7ecd684d62,Table Tennis,Russia,Kutin Valery Vjacheslavovich - Makarenkov Evgeny Valerievich
9ec4fba3-623c-420d-ba70-5dd39a142087,Tennis,ITF,Logotheti Ellie - Sziedat Franziska
378b25bb-5ba6-4f03-b6af-18a92d8ef3d0,Tennis,ITF,Yuldasheva Sevil - Anger Jenifer
30a4b912-cfa1-4efd-b6d2-4159a9243031,Tennis,ITF,Rakotomalala Maneva - Noel Chloe
2504015d-1936-420e-b237-184fefdaa89a,Tennis,ITF,Podrez Veronika - Aussert Clarisse
f7c9b9c2-dc96-4d6b-9459-bbee0d3163b5,Tennis,ITF,Vandromme Jeline - Benaissa Amira
9ff64813-ddc6-4180-8d7c-0053c6595c48,Tennis,ITF,Temin Marie - Calinescu Cosima Trinity
4dd7b8a1-c308-4efc-a726-c2c821eb3329,Tennis,ITF,Erler Savine - Weissheim Anna-Marie
d1f985fd-7689-460d-813b-40ed4809b2e0,Football,Iceland,Fram (w) - IA Akranes (w)
0d99758a-b57a-484c-a5c0-3ba406006dba,Basketball,Spain,CBF Ensino Lugo (w) - Estudiantes Madrid (w)
d4638f44-33ee-477b-97d5-787991123b55,Table Tennis,Russia,Khomutov Sergey - Arutiunyan Artem
f3abc62d-b50d-48b4-9829-dc2eadc1ee61,Table Tennis,Russia,Skrebnev Alexander - Kolmin Alexander
f0f8b54e-8e00-40e9-bccc-b24ecc03a30a,Tennis,ITF,Glinka Daniil - Truszczynski Sebastian
318a9ffc-43c4-4c20-ba42-d389ace74b7e,Tennis,ITF,Simmen Janis Raffael - Schaer Raffael
1186071d-52b1-43d4-9372-e18eee4599fd,Tennis,ITF,Cubelic Karlo - Windler Andre
79c27cf2-ad25-436f-9281-646f88644be9,Tennis,ITF,Vylegzhanin Nikolay - Presuhn Bastien
f3e95538-2e17-4222-917e-c9264c1d3abd,Basketball,Spain,CB Leganes (w) - Spar Gran Canaria (w)
ddf8cd9a-a397-4ddf-a2ee-738c4664def5,Basketball,Spain,Estudiantes Madrid - AB Castello
048cef31-d100-4cc1-8fb7-224032a77be4,Ice Hockey,Great Britain,Coventry Blaze - Manchester Storm
4607f90b-cea4-4d9f-8ad9-1b4615398e71,Basketball,Germany,ALBA Berlin - Basketball Braunschweig
7d8a323c-433c-4a70-8c08-39865fc55a8c,Basketball,Belgium,LDP Donza - Royal IV Brussel
5c96cee8-05c1-4491-a8ed-cacac35c1f1c,Basketball,Belgium,Gent Hawks - Gembo Borgerhout
d8363f50-71f5-4934-ada5-c21872a0bbe2,Football,Wales,Buckley Town - Guilsfield
68731292-a7d1-40b0-a575-6126d5907f8f,Table Tennis,Russia,Astreev Roman - Kutin Valery Vjacheslavovich
d8c31ff3-f8b0-4dc6-8f68-04b4e3186c46,Tennis,ITF,Garri Murcia Carmen - Gruszczynska Rozalia
c16ddc4c-b251-4691-8449-80fbb3cf89fd,Tennis,ITF,Giotis Rafael - Martinez Martinez Jorge
79775138-b4ea-49a2-acfc-c4b4e596dee3,Tennis,ITF,Rincon Daniel - Iamachkine Pedro
18c07983-4528-4e12-8d28-303507eb8bbb,Tennis,ITF,Trouve Nathan - Zormann Marcelo
17fde764-2512-45d9-bf7c-3582676df904,Tennis,ITF,Chiesa Enola - Giraldi Requena Ana
7d69f1e0-0f47-45b7-a3ff-554cf9120817,Tennis,ITF,Martinez Mirko - Camposeo Simone
5f82df44-4205-41b5-8d6f-348af342a30d,Tennis,ITF,Martinez Louroi - Panelles Ripoll Gerard
5c37abef-22b6-4b02-8e11-d931d3844ab6,Basketball,Italy,UCC Assigeco Piacenza - Pall. Biella
3009ed41-a276-4bc3-a3a3-ee99129837b1,Table Tennis,Russia,Chernyavskiy Mikhail - Skrebnev Alexander
ca0e5f38-07a9-4904-b149-1d179bf58689,Table Tennis,Russia,Tsvetkov Vyacheslav - Khomutov Sergey
09e73fec-15a7-4efd-8177-0b082f04968c,Basketball,Spain,CB Oviedo - CB Valladolid
d7e9063d-14ec-4ffc-80e2-ff6daaab46b1,Football,Argentina,CA San Lorenzo (w) - Estudiantes La Plata (w)
a436afee-3463-4c77-9164-4794e926f627,Football,Colombia,Deportivo Pereira (w) - Real Santander (w)
64763949-a4de-4d52-9ba6-46612462b5bc,Football,Colombia,Orsomarso SC (w) - CCD Deportes Tolima (w)
50994e5c-5ea8-467b-b85f-ee79d8b4c56d,Football,Colombia,Atletico Bucaramanga (w) - America de Cali (w)
c728fd6a-18e2-4bf5-ab49-76980385a37d,Table Tennis,Russia,Makarenkov Evgeny Valerievich - Shmakov Andrey
460ad641-97e1-430f-aa03-ce05982660e5,Tennis,ITF,Vandermeersch Cyril - Brosset Samuel
58dcbfe7-d8e2-46a0-9488-2244f79bec59,Football,Niger,AS FAN - SONIDEP
ae3f93a1-9740-4592-b24f-baf2cef1e2c5,Football,Mauritania,Medina III - Olympique de Sebkha
c4216cfc-9138-4ce5-88ba-e2885aafe97b,Table Tennis,Czech Republic,Hejda Vaclav Jr. - Adamec Lucas
dc9b710e-7fc0-482a-aaff-e4532eb091dd,Table Tennis,Czech Republic,Horak Dominik - Fiklik Ondrej
